shopify_product_id,handle,title,total_images,best_lifestyle_position,best_lifestyle_url,has_text_overlay,action
7736563564649,serre-6-1m-x-2-4m-aluminium-porte-coulissante-et-ventilation,"Serre de jardin 6,1 x 2,4 x 2,1 m avec ventilation ajustable",7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/AJme0c1948384aba7_941d03bc-8591-4a21-9014-a0bd185ae73d.jpg,false,SWAP_CLEAN
7736565760105,serre-190x190x200cm-polycarbonate-aluminium-gris,Serre de jardin polycarbonate 183 x 183 x 198 cm,63,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/sL5c7e19a28942e0c_4b6dcdfb-a4b2-426a-b315-6c6e98349e64.jpg,false,SWAP_CLEAN
7736559042665,serre-183x189x195cm-polycarbonate-aluminium-avec-ventilation,Serre de jardin polycarbonate 183 x 244 x 195 cm,42,29,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/DNS7e3190b52505a1_c3a160a4-4a8e-46c9-961f-5b9eba768ee8.jpg,false,SWAP_CLEAN
7736566349929,serre-190x375x199cm-polycarbonate-gris-charbon-avec-ventilation,Serre de jardin polycarbonate 183 x 366 x 198 cm,63,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/sL5c7e19a28942e0c_3a0bbfa7-266b-48b3-b1cd-9924fa23c4cd.jpg,false,SWAP_CLEAN
7736559665257,serre-polycarbonate-3x1-8m-aluminium-gris-charbon,Serre de jardin polycarbonate aluminium 183 x 305 cm,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/on075619bc4c09b67.jpg,false,SWAP_CLEAN
7736545378409,serre-de-jardin-portable-143x143x195cm-8-etageres,Serre de jardin portable 142 x 142 x 196 cm avec 8 étagères,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Cdj3f719d9ae4d9f9_8f4b86a7-99f6-4167-9ddf-82b6807bafce.jpg,false,SWAP_CLEAN
7736562122857,serre-de-jardin-exterieure-240x120x185cm-avec-portes-zippees,Serre jardin extérieure robuste 287x120x185 cm,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/v8E90f1953c5b6fe3.jpg,false,SWAP_CLEAN
7736546033769,serre-portative-4-etages-143x73x195cm-jardin-plantes,Serre portable 4 étages avec étagères métalliques,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Kho17b194967b7bf5_81c56826-75f3-499a-a1f6-796675c455de.jpg,false,SWAP_CLEAN
7736561598569,serre-tunnel-2m-x-1m-x-0-8m-portable-avec-portes-zippees,Serre portable mini 183x91x79cm protection plantes — Transparente,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ksl4e819b4d3e90d1_bcb848f1-62f6-48bf-9a16-8b2434d502ae.jpg,false,SWAP_CLEAN
7736566972521,serre-tunnel-6x3x2m-avec-12-fenetres-et-protection-uv,Serre tunnel 6x3x2m avec couverture anti-UV,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/7nF2631951920c3fe_8529df89-b81d-412a-abac-ebc42ba8466b.jpg,false,SWAP_CLEAN
7736560451689,serre-de-jardin-2x3m-resistante-avec-cadre-en-acier,Serre tunnel de jardin 201 x 305 x 213 cm,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/TSd01b1915015056f_c704ad59-3d2e-4afa-85d0-0aae6fd3dfe1.jpg,false,SWAP_CLEAN
7736557863017,serre-tunnel-6x3x2m-acier-galvanise-avec-8-fenetres,Serre tunnel de jardin 610x305x213cm avec porte zippée,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Jkd6db1949409ee2a_4b1908a9-0621-4f71-ae3e-fa17e1c4c28e.jpg,false,SWAP_CLEAN
7736556912745,serre-tunnel-portable-3-5x3x2m-structure-galvanisee-blanche,"Serre tunnel portable 3,5x3x2m structure acier galvanisé",7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/mfUe2919518fd6bd9_6d34c7f2-f896-4335-a52b-b1562d49f06d.jpg,false,SWAP_CLEAN
7736558420073,serre-tunnel-portable-4m-x-1m-x-0-8m-avec-4-portes-zippees,Serre tunnel portable 396 x 91 x 76 cm avec 4 portes,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/sWqafd195f6b3f1f1_0d7ce63b-a25d-45bf-bbf6-5053c822de23.jpg,false,SWAP_CLEAN
7736562679913,cage-a-culture-240x120cm-tente-protection-jardin-zipee,Serre Tunnel Protection Plantes 244 x 122 cm Portes Zippées,21,13,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/g9f91e19d3fb39515.jpg,false,SWAP_CLEAN
7736561074281,serre-2-1-x-3-7-x-2-1m-resistante-au-vent-avec-ventilation,Serre tunnel résistante vent 213 x 366 x 213 cm,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Ei3d0919513a49ef9.jpg,false,SWAP_CLEAN
9371100545129,socle-parasol-ciment-rond-20kg,Socle de parasol en ciment rond 20 kg résistant,8,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/u48f0f19495b0c1c6.jpg,false,SWAP_CLEAN
7750489964649,canape-3-places-moderne-en-velours-cotele-212-cm,Sofa 3 places moderne en velours côtelé avec ressorts,21,9,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/vQS90219d3d21e214.jpg,false,SWAP_CLEAN
9367417487465,sofa-lit-sectionnel-convertible-en-l-rangement-usb,Sofa-lit sectionnel convertible en L avec rangement et ports USB,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/pCnd3119cd01e5f29.jpg,false,SWAP_CLEAN
7798393241705,store-roulant-exterieur-8-x-6-brise-vue-sans-cordage-terrasse,Store enrouleur extérieur 244 x 183 cm manivelle,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/jFO2d31948cd0dc70.jpg,false,SWAP_CLEAN
9376661700713,store-motorise-retractable-396x305-aluminium,Store motorisé rétractable 396 x 305 cm cadre aluminium,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/mrUca21948cd0ba4f.jpg,false,SWAP_CLEAN
7752192000105,auvent-retractable-manuel-3m-x-2-4m-avec-protection-uv,Store rétractable manuelle 305 x 245 cm — rayures rouges,28,28,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Icfdc4194932fae4d.jpg,false,SWAP_CLEAN
9371101102185,support-parasol-fixation-deck-terrasse,Support de terrasse pour parasol à fixation murale,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/4c643d195d0f944f9.jpg,false,SWAP_CLEAN
9372965470313,table-basse-patio-rotin-tresse,Table basse de patio en rotin tressé à la main,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/r4Tb5919494e6820c.jpg,false,SWAP_CLEAN
7752191082601,table-basse-relevable-avec-rangement-cache-pour-salon,Table basse plateau relevable avec rangement caché,21,21,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Pq6dc019492e652e2.jpg,false,SWAP_CLEAN
7750890324073,table-console-99cm-avec-rangements-et-tiroirs,Table console étroite 99 cm avec tiroirs et étagères,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/RTb10419492e50fcb.jpg,false,SWAP_CLEAN
9372965109865,table-appoint-patio-carree-metal-treillis,Table d'appoint de patio carrée en métal avec plateau en treillis,7,,,,STILL_NO_LIFESTYLE
7793455726697,table-dappoint-pliante-en-rotin-pe-pour-patio-40x40x40cm,Table d'appoint pliante en rotin tressé PE,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/4f7eb1194967b7e02.jpg,false,SWAP_CLEAN
7788349882473,table-de-chevet-avec-eclairage-led-et-2-tiroirs-1,Table de nuit avec éclairage LED et 2 tiroirs,14,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ZRo47619ab8cbfc89.jpg,false,SWAP_CLEAN
9365034696809,table-patio-ronde-80cm-trou-parasol,Table de patio ronde 80cm avec trou parasol,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/PCJ2ec194884f3ed0_1c468f2f-f05d-4022-afea-7117a3998a2b.jpg,false,SWAP_CLEAN
9369986269289,table-patio-ronde-trou-parasol,Table de patio ronde avec trou pour parasol,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Gbr852194884f3b92_c06b33b1-3934-4d41-9c24-d0317348f922.jpg,false,SWAP_CLEAN
9367415521385,table-pique-nique-enfant-3-en-1-parasol,Table de pique-nique enfant 3 en 1 avec parasol,7,,,,STILL_NO_LIFESTYLE
7752185446505,table-de-toilettage-ajustable-avec-2-sangles-et-panier,Table de toilettage ajustable pour chiens avec sangles sécurité,14,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/lwfc6d19493c16cb1.jpg,false,SWAP_CLEAN
9365035614313,table-foyer-propane-protection-verre,Table foyer au propane 71 cm avec protection verre,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/TUM38819e4f2677c1.jpg,true,SWAP_TEXT
9369986334825,table-foyer-propane-exterieure-50000-btu,Table foyer au propane extérieure 50 000 BTU,7,,,,STILL_NO_LIFESTYLE
9367414702185,table-sensorielle-sable-eau-circuit-enfants,Table sensorielle sable et eau avec circuit pour enfants,7,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/vRg3ad19d72c43c68.jpg,true,SWAP_TEXT
7752239415401,table-de-toilettage-pour-chiens-avec-bras-ajustable-89x61-cm,Table toilettage chien bras ajustable plateau caoutchouc,13,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/LA08e119495e7ea92.jpg,false,SWAP_CLEAN
7750490062953,ensemble-de-2-tabourets-de-bar-66-cm-avec-dossier-en-pu,Tabourets de bar ensemble de 2 hauteur comptoir 66 cm,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/qYEc7219d3fe90da4.jpg,true,SWAP_TEXT
7750490456169,ensemble-de-2-tabourets-de-bar-ajustables-cuir-pu,Tabourets de bar hauteur comptoir ajustables ensemble de 2,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/vAve9b19d42d189f9.jpg,false,SWAP_CLEAN
7752205467753,ensemble-de-2-tabourets-de-bar-cuir-pu-vintage-style-retro,Tabourets de bar hauteur comptoir ensemble de 2,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/WFH436194969db3e7.jpg,false,SWAP_CLEAN
7750490161257,ensemble-de-4-tabourets-de-bar-61cm-style-industriel,Tabourets de bar industriels 61 cm ensemble de 4,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/39O81719bff3ac3ab.jpg,false,SWAP_CLEAN
7750490554473,ensemble-de-2-tabourets-de-bar-pivotants-hauteur-ajustable-1,Tabourets de bar pivotants ajustables ensemble de 2,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/lXf61e19dc9746b62.jpg,false,SWAP_CLEAN
7750491013225,ensemble-de-2-tabourets-de-bar-pivotants-avec-repose-pieds,Tabourets de bar pivotants ajustables ensemble de 2,21,,,,STILL_NO_LIFESTYLE
7750490357865,tabourets-de-bar-pivotants-ensemble-de-2-avec-dossier,Tabourets de bar pivotants capitonnés hauteur comptoir,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/lW539e194951d3b17.jpg,false,SWAP_CLEAN
7750490194025,ensemble-de-2-tabourets-de-bar-pivotants-hauteur-ajustable-2,Tabourets de bar pivotants ensemble de 2 chenille réglables,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/K3ec2a19cd0206c8b.jpg,false,SWAP_CLEAN
7750490488937,tabourets-de-bar-pivotants-ensemble-de-2-hauteur-comptoir,Tabourets de bar pivotants ensemble de 2 pattes bois,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/deue40194970cbe5a.jpg,false,SWAP_CLEAN
7750489407593,ensemble-2-tabourets-de-bar-pivotants-hauteur-ajustable,Tabourets de bar pivotants hauteur ajustable avec dossier ensemble 2,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/GSfed719b9ec793b9.jpg,false,SWAP_CLEAN
7750490095721,tabourets-de-bar-ensemble-de-2-siege-pivotant-hauteur-ajustable,Tabourets de bar pivotants hauteur ajustable ensemble de 2,7,,,,STILL_NO_LIFESTYLE
7750490521705,ensemble-de-2-tabourets-de-bar-pivotants-avec-dossier-et-accoudoirs,Tabourets de bar pivotants hauteur réglable avec dossier,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/NMibb919cd0066a40.jpg,false,SWAP_CLEAN
7750490128489,ensemble-de-2-tabourets-de-bar-pivotants-ajustables,Tabourets de bar pivotants réglables avec repose-pieds,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/0mn1f019d41f511f3.jpg,false,SWAP_CLEAN
7750490259561,ensemble-de-2-tabourets-de-bar-pivotants-26,Tabourets de bar pivotants rembourrés avec dossiers,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/LK1bcd19d3fd04969.jpg,false,SWAP_CLEAN
7750490947689,tabourets-de-bar-lot-de-2-chaises-pivotantes-rembourrees,Tabourets de bar pivotants rembourrés ensemble de 2,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/zciac319b9f547ccb.jpg,false,SWAP_CLEAN
9371850735721,tapis-remplacement-trampoline-12-pi-72-crochets,"Tapis de trampoline remplacement 12 pi, 72 crochets",21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/E3qcbf1949409ea00_84024eca-1de6-4998-b5eb-3953696ab2e8.jpg,true,SWAP_TEXT
9365035057257,tapis-exterieur-portable-reversible-gris-blanc,Tapis extérieur portable réversible 274 x 549 cm — Gris et blanc,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/79u4c719486979dc6.jpg,false,SWAP_CLEAN
9365039251561,tapis-exterieur-portable-reversible-noir,Tapis extérieur portable réversible 274 x 549 cm — noir,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/OYr05e194960d0d8d_f0cfa7ee-4557-4c67-b73f-61f3307f9dfb.jpg,false,SWAP_CLEAN
9365034893417,tapis-exterieur-reversible-noir,Tapis extérieur réversible 274 x 549 cm — noir,7,,,,STILL_NO_LIFESTYLE
9365263188073,tapis-exterieur-reversible-8x10-transport,Tapis extérieur réversible 8' x 10' avec sac transport,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/g7q0cc19e628fc99e.jpg,false,SWAP_CLEAN
9365036007529,tente-abri-moustiquaire-pliable-3-4-personnes,Tente abri moustiquaire pliable 3-4 personnes avec sac transport,14,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/1uy15e19493e75964.jpg,false,SWAP_CLEAN
9367417618537,tente-camping-tunnel-6-8-personnes-impermeable-2000mm,Tente de camping tunnel 6-8 personnes imperméable 2000mm,7,,,,STILL_NO_LIFESTYLE
9371101954153,tente-douche-escamotable-camping-plein-air,Tente de douche escamotable avec sac de transport,7,,,,STILL_NO_LIFESTYLE
9367416602729,tente-douche-escamotable-portable-camping,Tente de douche escamotable portable pour camping,7,,,,STILL_NO_LIFESTYLE
9365039186025,tente-douche-portable-camping-vestiaire,Tente de douche portable 152x152x208cm vestiaire camping,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/dau77b19493f79174.jpg,false,SWAP_CLEAN
7796434632809,tente-de-douche-pop-up-abri-de-confidentialite-portable-camping,Tente de douche portable pop-up pour camping,7,,,,STILL_NO_LIFESTYLE
9365039677545,tente-jardin-3x3m-double-toit-moustiquaire,Tente de jardin 3x3m double toit avec moustiquaire,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Uzg0db19c00d54881.jpg,false,SWAP_CLEAN
9376663175273,tente-jardin-escamotable-upf50-3-parois,Tente de jardin escamotable UPF 50+ avec 3 parois,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/82234c19d3dc73d64.jpg,true,SWAP_TEXT
9367416799337,tente-gazebo-pop-up-3x3m-sac-transport,Tente de jardin pop up 3 x 3 m avec sac de transport,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/9MNc89194825f2d4b.jpg,false,SWAP_CLEAN
9371860828265,tente-reception-instantanee-6x3m-sac-transport,Tente de réception instantanée 6 x 3 m avec sac,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Kuk54419e2fcfef74.jpg,false,SWAP_CLEAN
9369986465897,tente-reception-portative-pieds-habilles,Tente de réception portative avec pieds habillés — 274 cm,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/zTD6a418dc42bf58c.jpg,false,SWAP_CLEAN
7798393798761,toile-de-remplacement-gazebo-2-niveaux-3m-x-3m,Toile de remplacement gazebo 2 niveaux 3 x 3 m,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/HF16f419ed780bd69.jpg,true,SWAP_TEXT
9365035483241,toile-remplacement-gazebo-3x3m-2-niveaux,Toile de remplacement gazebo 2 niveaux 3 x 3 m,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/osl5521948396cbdc.jpg,true,SWAP_TEXT
9371100872809,toilette-portable-camping-chasse-eau-20l,Toilette portable de camping avec chasse d'eau 20 L,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ytr90f1983bdde68b.jpg,false,SWAP_CLEAN
9371091828841,tractopelle-porteur-3-en-1-pelle-klaxon,Tractopelle porteur 3-en-1 avec pelle et klaxon,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/qLV6d019495b0d21c.jpg,false,SWAP_CLEAN
7752236400745,tricycle-evolutif-6-en-1-avec-panier-et-parasol-pour-enfants,Tricycle 6-en-1 pour tout-petits avec panier et harnais,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/KzRc8c19496c22910_41bca7e2-e324-42bd-ab80-d05eae307ee7.jpg,false,SWAP_CLEAN
7752198455401,tricycle-4-en-1-avec-poignee-parentale-et-auvent-ajustable,Tricycle évolutif 5-en-1 avec poignée parentale,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Y3X842194942ee00d.jpg,false,SWAP_CLEAN
7752198029417,tricycle-4-en-1-poussette-convertible-pour-tout-petits-1-5-ans,Tricycle évolutif 5-en-1 pour tout-petits,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Tr730e19ed6dbcacb.jpg,false,SWAP_CLEAN
9367414276201,tricycle-evolutif-6-en-1-enfants,Tricycle évolutif 6 en 1 pour enfants 1-5 ans,7,,,,STILL_NO_LIFESTYLE
7751759233129,tricycle-6-en-1-pour-tout-petits-1-5-ans-avec-poignee-parent,Tricycle évolutif 6 en 1 pour tout-petits 1-5 ans,35,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/fbafaf1949342ea49.jpg,false,SWAP_CLEAN
7752202518633,tricycle-6-en-1-pliable-pour-tout-petit-1-4-ans,Tricycle évolutif 6-en-1 convertible poussette vélo enfant,14,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Vbo9ee19e4a6c228e.jpg,false,SWAP_CLEAN
9367413522537,tricycle-evolutif-6-en-1-tout-petits,Tricycle évolutif 6-en-1 pour tout-petits,14,,,,STILL_NO_LIFESTYLE
9367413588073,tricycle-evolutif-6-en-1-tout-petits-auvent,Tricycle évolutif 6-en-1 pour tout-petits avec auvent,7,,,,STILL_NO_LIFESTYLE
9359739945065,tricycle-evolutif-9-en-1-harnais-securite,Tricycle évolutif 9-en-1 avec harnais de sécurité,7,,,,STILL_NO_LIFESTYLE
9370970947689,tricycle-evolutif-enfants-2-5-ans,Tricycle évolutif pour enfants 2-5 ans,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ZB80361949554ac80_d2028e1f-e716-417a-a05e-3c70c3f6a4e1.jpg,false,SWAP_CLEAN
9365034795113,tuiles-terrasse-emboitables-9-pieces,Tuiles de terrasse emboîtables 30x30 cm ensemble 9 pièces,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/QYXc2019c220f1fab.jpg,false,SWAP_CLEAN
9370969866345,tunnel-jeu-chenille-enfants-3-6-ans,Tunnel de jeu chenille pour enfants 3-6 ans,7,,,,STILL_NO_LIFESTYLE
9367413686377,velo-equilibre-bebe-panier-amovible,Vélo d'équilibre bébé avec panier amovible,7,,,,STILL_NO_LIFESTYLE
9371100610665,ventilateur-sur-pied-telecommande-minuterie,Ventilateur sur pied avec télécommande et minuterie,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/cpT491194960d084c_2b107bff-bdf7-4bf6-a75a-8dde5a96e543.jpg,false,SWAP_CLEAN
7798394028137,ventilateur-sur-pied-avec-telecommande-ventilateur-electrique-ajustable,Ventilateur sur pied avec télécommande hauteur réglable,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/cpT491194960d084c.jpg,false,SWAP_CLEAN
9364961427561,ventilateur-tour-oscillant-3-vitesses-minuterie,Ventilateur tour oscillant 3 vitesses minuterie 12h télécommande,7,,,,STILL_NO_LIFESTYLE
9364961493097,ventilateur-tour-oscillant-telecommande,Ventilateur tour oscillant télécommande minuterie 12h,8,,,,STILL_NO_LIFESTYLE
9369986236521,ventilateur-tour-sur-pied-telecommande-minuterie-12h,Ventilateur tour sur pied avec télécommande et minuterie 12h,7,,,,STILL_NO_LIFESTYLE
9364962869353,vitrine-exposition-murale-7-etages,Vitrine d'exposition murale 7 étages portes vitrées,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Uip7b519d38167894.jpg,false,SWAP_CLEAN
7752238661737,voiture-electrique-24v-2-places-avec-telecommande-et-suspension,Voiture électrique 2 places 24V pour enfants,21,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/KHzd74195028b78bd.jpg,true,SWAP_TEXT
7752238825577,camion-electrique-24v-2-places-auto-pour-enfants-avec-suspension,Voiture électrique 2 places 24V pour enfants,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/x5Lf1319493e7f1b3.jpg,false,SWAP_CLEAN
7788349587561,voiture-electrique-12v-audi-rs-e-tron-gt-pour-enfants-1,Voiture électrique enfant Audi RS e-tron GT 12V,35,,,,STILL_NO_LIFESTYLE
7752203010153,auto-electrique-12v-avec-telecommande-parentale-et-2-moteurs,Voiture électrique enfant télécommande parentale double moteur 3-6 ans,14,,,,STILL_NO_LIFESTYLE
9371100577897,voiture-porteur-sol-musique-lumieres,Voiture porteur au sol avec musique et lumières,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/MHtd6119496d4fe24.jpg,false,SWAP_CLEAN
9367414046825,voiture-porteur-bebe-klaxon-lumieres-musique,"Voiture porteur bébé avec klaxon, lumières et musique",7,,,,STILL_NO_LIFESTYLE
9367232544873,voiture-porteur-pousseur-3-en-1-tout-petits,Voiture porteur pousseur 3 en 1 pour tout-petits,14,,,,STILL_NO_LIFESTYLE
9367414505577,vtt-electrique-enfant-12v-double-moteur-suspension-led,VTT électrique enfant 12V double moteur suspension LED,7,,,,STILL_NO_LIFESTYLE
9367414210665,vtt-electrique-enfant-6v-musique-phares,VTT électrique enfant 6V avec musique et phares,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ddL39819dce4ab82c.jpg,false,SWAP_CLEAN
